S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3516,DAKSHINANCHAL,ALIGARH,EDC I ALIGARH,EDD I ALIGARH,VEERPURA_24923,INC-1,THANPUR PTW_21124114923TPP,21124114923TPP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X1231010,0.04,EDD I ALIGARH,Active
3517,DAKSHINANCHAL,BANDA,EDC MAHOBA,EDD II MAHOBA,JAITPUR_24930,INC-1,JAITPUR_24371224930JAI,24371224930JAI,11,OTHER,OTHERS,RURAL,SECURE,X2219633,2,EDD II MAHOBA,Active
3518,DAKSHINANCHAL,BANDA,EDC MAHOBA,EDD II MAHOBA,KABRAI_22357,INC-1,TOWN_24371212357TOW,24371212357TOW,11,OTHER,OTHERS,IPDS,SECURE,X2287993,0.04,EDD II MAHOBA,Active
3519,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD II CHITRAKOOT,SARDHUWA_24838,INC-2,LAMIHARI PUMP CANAL_24392214838LAM,24392214838LAM,11,OTHER,OTHERS,RURAL,SECURE,X0374385,2,EDD II CHITRAKOOT,Active
3520,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD II CHITRAKOOT,RAJAPUR_22632,INC-2,PUMP CANAL_24392212632PUM,24392212632PUM,11,OTHER,OTHERS,RURAL,GENUS,8057173,4,EDD II CHITRAKOOT,Active
3521,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD RATH,IMALIYA_24520,INC-2,HUSAINA_24372314520HUS,24372314520HUS,11,OTHER,OTHERS,RURAL,SECURE,XE471227,0.02,EDD RATH,Active
3522,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD RATH,RATH-I_20115,INC-1,FEEDER 3_24372310115FE3,24372310115FE3,11,OTHER,OTHERS,URBAN,SECURE,X0729131,0.04,EDD RATH,Active
3523,DAKSHINANCHAL,BANDA,EDC MAHOBA,EDD I MAHOBA,CHARAKHARI_22187,INC-1,CHARKHARI -II_24371122187CH2,24371122187CH2,11,OTHER,TEHSIL HQ,IPDS,SECURE,X0004350,0.04,EDD I MAHOBA,Active
3524,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD HAMIRPUR,TEDA_24894,INC-1,MARWA_24372134894MAR,24372134894MAR,11,OTHER,OTHERS,RURAL,LNT,13003246,2,EDD HAMIRPUR,Active
3525,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD HAMIRPUR,SUMERPUR_22750,INC-3,SAHAJANA N FACTORY_24372132750FTY,24372132750FTY,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X0236840,2,EDD HAMIRPUR,Active
3526,DAKSHINANCHAL,BANDA,EDC BANDA,EDD ATARRA,BISANDA_22162,INC-2,LAULI_24391312162LLI,24391312162LLI,11,OTHER,OTHERS,RURAL,SECURE,XC409225,2,EDD ATARRA,Active
3527,DAKSHINANCHAL,BANDA,EDC BANDA,EDD ATARRA,BADAUSA_24327,INC-1,BADAUSA_24391314327BAD,24391314327BAD,11,OTHER,OTHERS,RURAL,SECURE,X0354448,2,EDD ATARRA,Active
3528,DAKSHINANCHAL,BANDA,EDC BANDA,EDD ATARRA,ATARRA_20022,INC-2,BABERU_24391310022BAB,24391310022BAB,11,OTHER,OTHERS,RURAL,HPL,353410,40,EDD ATARRA,Active
3529,DAKSHINANCHAL,BANDA,EDC BANDA,EUDD BANDA,BHOORAGARH_20042,INC-1,JAL SANSTHAN_24391110042JAL,24391110042JAL,11,OTHER,OTHERS,URBAN,SECURE,UD024124,1,EUDD BANDA,Active
3530,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD I CHITRAKOOT,LUDHWARA_24271,INC-2,LODHWARA_24392134271LOD,24392134271LOD,11,OTHER,OTHERS,RURAL,SECURE,XD451061,0.04,EDD I CHITRAKOOT,Active
3531,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD I CHITRAKOOT,DHUS MAIDAN_20045,INC-1,CHITRAKOOT (BOUNDRY METER)_24392110045CBM,24392110045CBM,11,OTHER,DISTRICT HQ,URBAN,SECURE,SN32,1,EDD I CHITRAKOOT,Active
3532,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,KAMASIN_24574,INC-1,BERAV_24391224574BER,24391224574BER,11,OTHER,OTHERS,RURAL,SECURE,X0332186,2,EDD BANDA,Active
3533,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,KANAKHEDA_24575,INC-1,KANAKHEDA_24391234575KAN,24391234575KAN,11,OTHER,OTHERS,RURAL,SECURE,XD451048,2,EDD BANDA,Active
3534,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,MUSIWA_24683,INC-2,NARAYANPUR_24391224683NAR,24391224683NAR,11,OTHER,OTHERS,RURAL,SECURE,UMV90775,1,EDD BANDA,Active
3535,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,AUGASI_24317,INC-1,MARKA_24391224317MAK,24391224317MAK,11,OTHER,OTHERS,RURAL,SECURE,X0354476,1,EDD BANDA,Active
3536,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,MURWAL_24682,INC-1,BILGAON_24391224682BIL,24391224682BIL,11,OTHER,OTHERS,RURAL,SECURE,X0354404,2,EDD BANDA,Active
3537,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,MURWAL_24682,INC-1,MURWAL_24391224682MUR,24391224682MUR,11,OTHER,OTHERS,RURAL,SECURE,X0354488,2,EDD BANDA,Active
3538,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD MATH,KHAYRA_24592,INC-1,JARARA_26143214592JRR,26143214592JRR,11,SUBSTATION,TEHSIL HQ,RURAL,SECURE,XG484708,0.04,EDD MATH,Active
3539,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD MATH,NAUJHEEL_24712,INC-3,MORKHI NOSERPUR_26143224712MNP,26143224712MNP,11,OTHER,TEHSIL HQ,RURAL,SECURE,20008082,2,EDD MATH,Active
3540,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD MATH,PACHERA_24737,INC-1,HAMJAPUR_26143224737HJP,26143224737HJP,11,OTHER,TEHSIL HQ,RURAL,SECURE,17128704,2,EDD MATH,Active
3541,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD BAH,NOGWAN_24727,INC-1,PARNA_25151134727PAN,25151134727PAN,11,OTHER,OTHERS,RURAL,GENUS,8057069,40,EDD BAH,Active
3542,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD FIROZABAD,REPURA_24800,INC-2,WATER TREATMENT PLANT_25163124800WTP,25163124800WTP,11,INDEPENDENT,OTHERS,RURAL,LNT,16087504,2,EDD FIROZABAD,Active
3543,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD FIROZABAD,REPURA_24800,INC-1,REPURA_25163124800RPA,25163124800RPA,11,OTHER,OTHERS,RURAL,LNT,13003228,4,EDD FIROZABAD,Active
3544,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD FIROZABAD,NAGLA CHURA_24693,INC-1,SHANKARPUR_25163114693SKR,25163114693SKR,11,OTHER,OTHERS,RURAL,SECURE,X0723085,1,EDD FIROZABAD,Active
3545,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD FIROZABAD,NARKHI_24708,INC-1,GARHI AFO (BARTARA)_25163124708GAR,25163124708GAR,11,OTHER,OTHERS,RURAL,SECURE,X0273037,2,EDD FIROZABAD,Active
3546,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,IPDS SHAMSHABAD_22795,INC-1,TOWN1_25151322795TW1,25151322795TW1,11,MIXED ABOVE 50%,OTHERS,IPDS,SECURE,XF469019,1,EDD III AGRA,Active
3547,DAKSHINANCHAL,AGRA,EDC AGRA,EDD II AGRA,SUBSTATION EPIP SHASHTRIPURAM AGRA_22234,T/F-210MVA,ANSAL_26154212234KUS,26154212234KUS,11,MIXED ABOVE 25%,OTHERS,IPDS,LNT,14419386,0.04,EDD II AGRA,Active
3548,DAKSHINANCHAL,AGRA,EDC AGRA,EDD II AGRA,SUBSTATION EPIP SHASHTRIPURAM AGRA_22234,T/F-110MVA,BENARA_26154212234NAV,26154212234NAV,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,LNT,14419609,0.04,EDD II AGRA,Active
3549,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,HIMAUPUR_24516,INC-1,HIMAUPUR_25151334516HMR,25151334516HMR,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC479710,1,EDD III AGRA,Active
3550,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,BHADORA_24376,INC-1,BHIKANPUR PTW_25151314376BKP,25151314376BKP,11,AGRICULTURE,OTHERS,RURAL,LNT,14419320,1,EDD III AGRA,Active
3551,DAKSHINANCHAL,AGRA,EDC AGRA,EDD I AGRA,PAWAWALI_24765,T/F - 15 MVA,NAGLA GADE (PTW)_26154134765NGP,26154134765NGP,11,AGRICULTURE,OTHERS,RURAL,LNT,15035468,1,EDD I AGRA,Active
3552,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,BARNA_24356,INC-1,RIHAWALI_25151314356RIW,25151314356RIW,11,AGRICULTURE,OTHERS,RURAL,SECURE,XD470766,1,EDD III AGRA,Active
3553,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,MAHARAJPUR_24935,INC-1,HARDASIPURA PTW_25151334935HAP,25151334935HAP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0354946,2,EDD III AGRA,Active
3554,DAKSHINANCHAL,AGRA,EDC AGRA,EDD I AGRA,SIKANDRA_24943,INC-1,ARTONI_26154114943ART,26154114943ART,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,SECURE,X2219694,2,EDD I AGRA,Active
3555,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,BRITHLA_24410,INC-1,PACHMORI PTW_25151324410PAP,25151324410PAP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0288205,1,EDD III AGRA,Active
3556,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD III AGRA,DHIMISHRI_24459,INC-2,MUTABAI PTW_25151334459MBP,25151334459MBP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0288106,2,EDD III AGRA,Active
3557,DAKSHINANCHAL,AGRA,EDC AGRA,EDD I AGRA,RUNKATA_22721,INC-3,AKBARA_26154112721AKA,26154112721AKA,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,X0728741,0.02,EDD I AGRA,Active
3558,DAKSHINANCHAL,AGRA,EDC AGRA,EDD I AGRA,RUNKATA_22721,T/F - 110 MVA,INDUSTRIAL-1_26154112721IN1,26154112721IN1,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,SECURE,XH423701,0.04,EDD I AGRA,Active
3559,DAKSHINANCHAL,JHANSI,EDC ORAI,EDD II ORAI,KHAKSIS_24588,INC-2,DHANJA_23342134588DHA,23342134588DHA,11,OTHER,OTHERS,RURAL,SECURE,UMV90519,2,EDD II ORAI,Active
3560,DAKSHINANCHAL,JHANSI,EDC ORAI,EDD I ORAI,PINDARI_24770,INC-1,PINDARI_23342234770PIN,23342234770PIN,11,OTHER,OTHERS,RURAL,LNT,16042851,1,EDD I ORAI,Active
3561,DAKSHINANCHAL,JHANSI,EDC ORAI,EDD I ORAI,KONCH-II_20169,INC-1,TEETRA_23342240169TEE,23342240169TEE,11,OTHER,OTHERS,RURAL,SECURE,X2287908,0.04,EDD I ORAI,Active
3562,DAKSHINANCHAL,JHANSI,EDC ORAI,EDD I ORAI,SUSHEEL NAGAR_20135,INC-3,WORK SHOP_23342220135WRS,23342220135WRS,11,INDEPENDENT,OTHERS,URBAN,SECURE,XG484653,0.02,EDD I ORAI,Active
3563,DAKSHINANCHAL,JHANSI,EDC JHANSI,EDD MAURANIPUR,REVON_233632,INC-1,AKSEO_23353292793AKS,23353292793AKS,11,OTHER,OTHERS,RURAL,SECURE,X1191199,2,EDD MAURANIPUR,Active
3564,DAKSHINANCHAL,JHANSI,EDC JHANSI,EDD MAURANIPUR,BANGROUNI (RAJGIR)_233632,INC-1,BAGRONI_23353292792BAG,23353292792BAG,11,OTHER,OTHERS,RURAL,SECURE,XD486212,0.02,EDD MAURANIPUR,Active
