S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
1,POORVANCHAL,BASTI,EDC KHALILABAD,EDD Mehdawal,MEHDAWAL TEHSIL_455512,INC-1,MS SHEKHAR FLOUR MILL_47531221120SFM,47531221120SFM,11,INDEPENDENT,OTHERS,TEHSIL,SECURE,X2233727,40,EDD Mehdawal,Active
2,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,NIC_40043,INC-1,RAMLILA MAIDAN_44441210043RML,44441210043RML,11,INDUSTRIAL ABOVE 75%,OTHERS,URBAN,SECURE,X0003815,2,EUDD NAINI,Active
3,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,AWAS VIKAS JHUNSI_40046,INC-1,MELA KALI_44441230046MLK,44441230046MLK,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430250,2,EUDD NAINI,Active
4,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,AWAS VIKAS JHUNSI_40046,INC-1,MELA 2_44441230046ML2,44441230046ML2,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430261,1,EUDD NAINI,Active
5,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,STORE (TSL)_40040,INC-2,UDYOG NAGAR_44441210040UDN,44441210040UDN,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430254,1,EUDD NAINI,Active
6,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,KOHNA_44086,INC-2,STP ADANI_44441234086SAD,44441234086SAD,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,X0394094,0.2,EUDD NAINI,Active
7,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,NEW JHUNSI_40079,INC-2,NISHAD RAJ_44441230079NSR,44441230079NSR,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430249,2,EUDD NAINI,Active
8,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,NEW JHUNSI_40079,INC-2,MELA SHIVALA_44441230079MLS,44441230079MLS,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430272,2,EUDD NAINI,Active
9,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,NEW JHUNSI_40079,INC-2,MELA GT_44441230079MGT,44441230079MGT,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430249,2,EUDD NAINI,Active
10,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,SOMESHWARNATH_40045,INC-3,ANANDA 2_44441210045AD2,44441210045AD2,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,X2187045,1,EUDD NAINI,Active
11,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,SOMESHWARNATH_40045,INC-3,ANANDA 1_44441210045AD1,44441210045AD1,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,X2187035,1,EUDD NAINI,Active
12,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,NAINI JAIL ROAD_40042,I/C NO. 4,DISTRICT JAIL_44441220042DSJ,44441220042DSJ,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,SS17061455,1,EUDD NAINI,Active
13,POORVANCHAL,GORAKHPUR-I,EDC I GORAKHPUR,EDD CHAURI CHAURA,RAIGANJ_41307,INC-1,RAIGANJ_43572211307RAI,43572211307RAI,11,OTHER,OTHERS,RURAL,SECURE,UPP58674,1,EDD CHAURI CHAURA,Active
14,POORVANCHAL,GORAKHPUR-I,EDC I GORAKHPUR,EDD CHAURI CHAURA,RAIGANJ_41307,INC-1,POCHHIYA_43572211307PCH,43572211307PCH,11,OTHER,OTHERS,RURAL,SECURE,UPP58678,1,EDD CHAURI CHAURA,Active
15,POORVANCHAL,PRAYAGRAJ-II,EDC FATEHPUR,EDD KHAGA,THARIYAON_444133,INC-2,MALAW_44413320426MLW,44413320426MLW,11,OTHER,OTHERS,RURAL,SECURE,X1986701,2,EDD KHAGA,Active
16,POORVANCHAL,PRAYAGRAJ-II,EDC FATEHPUR,EDD KHAGA,THARIYAON_444133,INC-2,SHITLADHAM_44413320426SHD,44413320426SHD,11,OTHER,OTHERS,RURAL,LNT,13080828,2,EDD KHAGA,Active
