S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
1390,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,KHAIRGARH_24586,INC-1,DWARIKAPUR RURAL_25163524586DWR,25163524586DWR,11,OTHER,OTHERS,RURAL,SECURE,XC409107,1,EDD JASRANA,Active
1391,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,SUBSTSTION JASRANA_22342,INC-1,FARIHA ROAD_25163512342FAR,25163512342FAR,11,Other,OTHERS,RURAL,SECURE,X0232953,0.04,EDD JASRANA,Active
1392,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BANWARA_24346,INC-2,BANWARA_25163514346BAR,25163514346BAR,11,Other,OTHERS,RURAL,SECURE,X0288131,0.02,EDD JASRANA,Active
1393,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BANWARA_24346,INC-1,PRANPUR PTW_25163514346PRP,25163514346PRP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0273038,1,EDD JASRANA,Active
1394,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SIRSAGANJ RURAL (GURUKUL)_24871,INC-2,KAURARA_25163424871KRR,25163424871KRR,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X2246662,0.04,EDD SHIRSAGANJ,Active
1395,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SALEMPUR_24939,INC-1,GUDHA PTW_25163414939GUP,25163414939GUD,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X0273045,1,EDD SHIRSAGANJ,Active
1396,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,KARHARA_24578,INC-1,WORLD BANK NEW_25163424578WBN,25163424578WBN,11,Mixed Above 50%,OTHERS,RURAL,SECURE,X0004329,2,EDD SHIRSAGANJ,Active
1397,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,ARAON_24308,INC-1,SOTHRA_25163424308STA,25163424308STA,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,X0236909,0.2,EDD SHIRSAGANJ,Active
1398,DAKSHINANCHAL,AGRA,EDC AGRA,EDD KHERAGARH,TANTPUR_24891,INCOMING,TANTPUR_26154334891TNT,26154334891TNT,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,X1832961,2,EDD KHERAGARH,Active
1399,DAKSHINANCHAL,AGRA,EDC AGRA,EDD KHERAGARH,JAGNER_22321,INC-2,BHOPUR PTW_26154332321BTW,26154332321BTW,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0727573,0.06,EDD KHERAGARH,Active
