S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
130,KESCO,KESCO,CIRCLE IV,SARVODAYA NAGAR,NAMAK FACTORY,INC-1,ALISHAN FEEDER,51334320095O34,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51400,2,SARVODAYA NAGAR,Active
131,KESCO,KESCO,CIRCLE IV,SARVODAYA NAGAR,NAVEEN NAGAR,INC-2,SWARAJ INDIA,51334310091O20,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XC479240,0.06,SARVODAYA NAGAR,Active
132,KESCO,KESCO,CIRCLE IV,RATANPUR,B BLOCK PANKI,INC-2,INDIAN OIL PANKI,51332420051N12,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51389,1,RATANPUR,Active
133,KESCO,KESCO,CIRCLE II,GUMTI,FAZAL GANJ,INCOMING-III (G-4),AMAR UJALA FEEDER,51332210040F43,11,MIXED ABOVE 50%,DISTRICT HQ,IPDS,SECURE,UPP51380,1,GUMTI,Active
134,KESCO,KESCO,CIRCLE I,ZAREEB CHOUKI,CHAMAN GAHNJ,INC-1,THANA FEEDER,51331510030R13,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1330382,0.06,ZAREEB CHOUKI,Active
135,KESCO,KESCO,CIRCLE I,PHOOL BAGH,RBI,INC-1,UHM,51331430013M24,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X2145599,0.06,PHOOL BAGH,Active
136,KESCO,KESCO,CIRCLE I,PHOOL BAGH,KHAS BAZAR,INC-1,KAHU KOTHI,51331420006M82,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329906,0.12,PHOOL BAGH,Active
137,KESCO,KESCO,CIRCLE I,PHOOL BAGH,KHAS BAZAR,INC-1,KAMLA TOWER,51331420006M80,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329907,0.06,PHOOL BAGH,Active
138,KESCO,KESCO,CIRCLE I,PHOOL BAGH,DAL MANDI,INC-1,HOOLA GANJ,51331410015M56,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455650,1,PHOOL BAGH,Active
139,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,MUIR MILL,INC-1,KAN CHAMBER,51331220005D32,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455627,1,ELECTRICITY HOUSE,Active
140,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,CYCLE MARKET,INC-2,BACON GANJ,51331210003D23,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,WBE13489,2,ELECTRICITY HOUSE,Active
141,KESCO,KESCO,CIRCLE III,HANSPURAM,MANDI SAMITI,INC-1,BINGAWA,51333620072S43,11,OTHER,DISTRICT HQ,IPDS,LNT,17136646,1,HANSPURAM,Active
142,KESCO,KESCO,CIRCLE IV,VIKAS NAGAR,KESA COLONY,KESA COLONY INCOMER NO. 1,KESA COLONY,51334220099P45,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271213,1,VIKAS NAGAR,Active
143,KESCO,KESCO,CIRCLE IV,VIKAS NAGAR,VIKAS NAGAR,INC-1,UNIVERSITY,51334220086P38,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51412,2,VIKAS NAGAR,Active
144,KESCO,KESCO,CIRCLE III,DAHELI SUJANPUR,SUJAT GANJ,INC-1,CHANDARI,51333120078C18,11,OTHER,DISTRICT HQ,IPDS,SECURE,UPP51428,1,DAHELI SUJANPUR,Active
145,KESCO,KESCO,CIRCLE III,JAJMAU,WAZIDPUR,INC-1,DARGAH SARIF,51333310061H50,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455641,1,JAJMAU,Active
146,KESCO,KESCO,CIRCLE III,JAJMAU,CHABILEPURWA,INC-2,SEETLA BAZAR,51333310059H53,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,HRT95318,2,JAJMAU,Active
147,KESCO,KESCO,CIRCLE III,DAHELI SUJANPUR,37 PAC,INC-1,PAC,51333110096C53,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC461205,1,DAHELI SUJANPUR,Active
148,KESCO,KESCO,CIRCLE III,NAUBASTA,BUDHPUR MACHHARIYA,INC-2,PAPPU TENT HOUSE,51333510068K55,11,OTHER,DISTRICT HQ,IPDS,SECURE,UPP51433,2,NAUBASTA,Active
149,KESCO,KESCO,CIRCLE III,NAUBASTA,PASHUPATI NAGAR,INC-1,PASHUPATI NAGAR 1,51333520069K35,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC461175,1,NAUBASTA,Active
150,KESCO,KESCO,CIRCLE III,NAUBASTA,NAUBASTA,INC-3,BARA DEVI,51333510067K32,11,OTHER,DISTRICT HQ,IPDS,LNT,17090469,1,NAUBASTA,Active
151,KESCO,KESCO,CIRCLE III,NAUBASTA,NAUBASTA,INC-2,NIRALA NAGAR - 2,51333510067K29,11,OTHER,DISTRICT HQ,IPDS,LNT,17111284,1,NAUBASTA,Active
152,KESCO,KESCO,CIRCLE III,NAUBASTA,NAUBASTA,INC-2,NIRALA NAGAR -I,51333510067K28,11,OTHER,DISTRICT HQ,IPDS,LNT,17090467,1,NAUBASTA,Active
153,KESCO,KESCO,CIRCLE III,HARRIS GANJ,HARISH GANJ,INC-2,BUNKAR,51333210057G10,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271206,1,HARRIS GANJ,Active
154,KESCO,KESCO,CIRCLE III,JAJMAU,POKHARPUR,INC-1,OMPURWA,51333320062H46,11,OTHER,DISTRICT HQ,IPDS,SECURE,WBE13484,1,JAJMAU,Active
155,KESCO,KESCO,CIRCLE III,JAJMAU,WAZIDPUR,INC-1,SHIDDHA NATH GHAT,51333310061H51,11,MIXED ABOVE 50%,DISTRICT HQ,IPDS,SECURE,XB455633,1,JAJMAU,Active
156,KESCO,KESCO,CIRCLE III,JAJMAU,CHABILEPURWA,INC-1,TARBAGIA,51333310059H41,11,OTHER,DISTRICT HQ,IPDS,SECURE,HRT95317,2,JAJMAU,Active
157,KESCO,KESCO,CIRCLE II,WORLD BANK BARRA,KARRAHI,INC-2,FATTEPUR,51332510104Q31,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329746,0.06,WORLD BANK BARRA,Active
158,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-4,UPTRON,51332110036B39,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X1575662,2,DADA NAGAR,Active
159,KESCO,KESCO,CIRCLE II,DADA NAGAR,UDYOG KUNJ,INC-1,CANAL,51332110037B40,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,UMV87973,2,DADA NAGAR,Active
160,KESCO,KESCO,CIRCLE II,DADA NAGAR,DADA NAGAR,INC-1,DABAULI WEST,51332110035B22,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,HRT95319,2,DADA NAGAR,Active
161,KESCO,KESCO,CIRCLE IV,SARVODAYA NAGAR,RTO,INC-1,REGENCY,51334310092O26,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0038654,0.04,SARVODAYA NAGAR,Active
162,KESCO,KESCO,CIRCLE IV,RATANPUR,SHASTRI NAGAR,INC-2,CHAIN FACTORY,51332410048N20,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271181,1,RATANPUR,Active
163,KESCO,KESCO,CIRCLE II,GUMTI,DARSHANPURWA,INC-1,SANT NAGAR TEL.PH. EXCHANGE,51332220042F28,11,MIXED ABOVE 50%,DISTRICT HQ,IPDS,SECURE,X0271127,1,GUMTI,Active
164,KESCO,KESCO,CIRCLE I,ZAREEB CHOUKI,JAWAHAR NAGAR,INC-2,VIVEKANAND,51331520029R20,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,WBE13465,2,ZAREEB CHOUKI,Active
165,KESCO,KESCO,CIRCLE I,ZAREEB CHOUKI,ZAREEB CHOUKI,INC-2,LENIN PARK,51331510028R17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455702,1,ZAREEB CHOUKI,Active
166,KESCO,KESCO,CIRCLE I,PHOOL BAGH,SARSIAYA GHAT,INC-2,SSP OFFICE,51331430011M35,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51426,1.5,PHOOL BAGH,Active
167,KESCO,KESCO,CIRCLE I,PHOOL BAGH,GHANTA GHAR,INC-1,EXPRESS ROAD,51331410016M61,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51378,1,PHOOL BAGH,Active
168,KESCO,KESCO,CIRCLE I,PHOOL BAGH,SARSIAYA GHAT,INC-1,KACHAHARI,51331430011M33,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51384,1,PHOOL BAGH,Active
169,KESCO,KESCO,CIRCLE IV,KALYANPUR,AMBEDKARPURAM,INC-2,LIC COLONY,51334110082I29,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X0271122,1,KALYANPUR,Active
170,KESCO,KESCO,CIRCLE I,NAWABGANJ,B.S.PARK,INC-3,KHALASI LINE,51331320024L66,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455631,1,NAWABGANJ,Active
171,KESCO,KESCO,CIRCLE II,KIDWAI NAGAR,PARAM PURWA SUBSTATION,INC-1,PARAM PURWA,51332610046T26,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271153,1,KIDWAI NAGAR,Active
172,KESCO,KESCO,CIRCLE II,WORLD BANK BARRA,GUJAINI,INC-2,CPWD,51332520053Q18,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271166,1,WORLD BANK BARRA,Active
173,KESCO,KESCO,CIRCLE II,WORLD BANK BARRA,WORLD BANK BARRA,INC-3,DAMODAR NAGAR 2,51332510052Q28,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271138,1,WORLD BANK BARRA,Active
174,KESCO,KESCO,CIRCLE II,GOVIND NAGAR,VIDYUT COLONY,INC-1,MALIKPURAM,51332320047U34,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51444,1,GOVIND NAGAR,Active
175,KESCO,KESCO,CIRCLE II,DADA NAGAR,DADA NAGAR,INC-1,COOPERATIVE ESTATE,51332110035B32,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,HRT95297,2,DADA NAGAR,Active
176,KESCO,KESCO,CIRCLE IV,SARVODAYA NAGAR,SARVODAYA NAGAR,INC-2,SHARDA NAGAR,51334320094O17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1330087,0.04,SARVODAYA NAGAR,Active
177,KESCO,KESCO,CIRCLE IV,RATANPUR,B BLOCK PANKI,INC-2,PANKI MANDIR PS,51332420051N17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51439,1,RATANPUR,Active
178,KESCO,KESCO,CIRCLE IV,RATANPUR,SHASTRI NAGAR,INC-2,DUS DUKAN,51332410048N19,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271230,1,RATANPUR,Active
179,KESCO,KESCO,CIRCLE II,GUMTI,DARSHANPURWA,INC-1,HANUMAN PARK,51332220042F44,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271108,1,GUMTI,Active
180,KESCO,KESCO,CIRCLE I,PHOOL BAGH,DAL MANDI,INC-2,DAL MANDI,51331410015M58,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455637,1,PHOOL BAGH,Active
181,KESCO,KESCO,CIRCLE I,PHOOL BAGH,DAL MANDI,INC-1,MEDICAL MARKET,51331410015M59,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455657,1,PHOOL BAGH,Active
182,KESCO,KESCO,CIRCLE IV,KALYANPUR,NANKARI,INC-1,BARA SIROHI,51334110081I14,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1330085,0.04,KALYANPUR,Active
183,KESCO,KESCO,CIRCLE IV,KALYANPUR,NANKARI,INC-1,NANKARI,51334110081I16,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329578,0.08,KALYANPUR,Active
184,KESCO,KESCO,CIRCLE IV,KALYANPUR,KESHAVPURAM,INC-2,GAJODHAR PARK,51334120085I23,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271187,1,KALYANPUR,Active
185,KESCO,KESCO,CIRCLE I,NAWABGANJ,BENAJHABER,INC-1,GEETA PARK,51331320026L76,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,WBE13448,1,NAWABGANJ,Active
186,KESCO,KESCO,CIRCLE I,NAWABGANJ,GANGA BAIRAJ,INC-2,GANGA BAIRAJ,51331310019L41,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1330362,0.04,NAWABGANJ,Active
187,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,GIC,INC-2,SISAMAU,51331210004D20,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0362137,0.06,ELECTRICITY HOUSE,Active
188,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,CYCLE MARKET,INC-2,DADA MIYAN,51331210002D12,11,MIXED ABOVE 25%,TEHSIL HQ,IPDS,SECURE,WBE13441,2,ELECTRICITY HOUSE,Active
189,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,CYCLE MARKET,INC-1,LAL KUAN,51331210002D17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,WBE13455,2,ELECTRICITY HOUSE,Active
190,KESCO,KESCO,CIRCLE III,HANSPURAM,MANDI SAMITI,INC-1,KALI MANDIR,51333620072S44,11,OTHER,DISTRICT HQ,IPDS,LNT,17136641,1,HANSPURAM,Active
191,KESCO,KESCO,CIRCLE I,ALOO MANDI,CHEENAPARK,INC-2,DY KA PARAV,51331110033A17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0038662,0.06,ALOO MANDI,Active
192,KESCO,KESCO,CIRCLE II,PARAG DAIRY,GOVIND NAGAR,INC-1,NIRALA NAGAR,51332610046T25,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455666,1,PARAG DAIRY,Active
193,KESCO,KESCO,CIRCLE I,ALOO MANDI,CHEENAPARK,INC-2,IFTKHARABAD,51331120031A14,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0038609,0.06,ALOO MANDI,Active
194,KESCO,KESCO,CIRCLE IV,VIKAS NAGAR,VIKAS NAGAR,INC-1,IRDT,51334220086P34,11,OTHER,DISTRICT HQ,IPDS,SECURE,UPP51408,1,VIKAS NAGAR,Active
195,KESCO,KESCO,CIRCLE III,NAUBASTA,K BLOCK,INC-2,USMANPUR,51333520070K47,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271185,1,NAUBASTA,Active
196,KESCO,KESCO,CIRCLE III,HARRIS GANJ,AHIRWA,INC-2,ROOMA GAON FEEDER,51333220105G53,11,OTHER,DISTRICT HQ,IPDS,SECURE,XB455667,1,HARRIS GANJ,Active
197,KESCO,KESCO,CIRCLE III,JAJMAU,POKHARPUR,INC-2,POKHARPUR,51333320062H40,11,OTHER,DISTRICT HQ,IPDS,SECURE,WBE13433,1.5,JAJMAU,Active
198,KESCO,KESCO,CIRCLE III,JAJMAU,CHABILEPURWA,INC-3,GALLA GODAM,51333310059H33,11,OTHER,DISTRICT HQ,IPDS,SECURE,UPP51349,1.33,JAJMAU,Active
199,KESCO,KESCO,CIRCLE I,ALOO MANDI,CHEENAPARK,INC-2,AFEEM KOTHI,51331120031A22,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329581,0.06,ALOO MANDI,Active
200,KESCO,KESCO,CIRCLE II,KIDWAI NAGAR,H BLOCK,INC-1,VIRENDRA SWAROOP SCHOOL,51333420064J19,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51420,2,KIDWAI NAGAR,Active
201,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-1,UPSIDC PARK,51332110036B16,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X2249904,1,DADA NAGAR,Active
202,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-2,DAINIK JAGRAN,51332110036B54,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X2249849,1,DADA NAGAR,Active
203,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-2,LOHIA STAR LINGER,51332110036B53,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X2249894,1,DADA NAGAR,Active
204,KESCO,KESCO,CIRCLE IV,SARVODAYA NAGAR,SARVODAYA NAGAR,INC-2,RANI GANJ,51334320094O15,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329594,0.04,SARVODAYA NAGAR,Active
205,KESCO,KESCO,CIRCLE IV,RATANPUR,B BLOCK PANKI,INC-1,E BLOCK PANKI,51332420051N13,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UPP51431,1,RATANPUR,Active
206,KESCO,KESCO,CIRCLE I,PHOOL BAGH,SHANI DEO MANDIR,INC-1,GUJRATI SCHOOL,51331410017M71,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329940,0.06,PHOOL BAGH,Active
207,KESCO,KESCO,CIRCLE I,PHOOL BAGH,RBI,INC-2,KPM HOSPITAL,51331430013M22,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X2145595,0.06,PHOOL BAGH,Active
208,KESCO,KESCO,CIRCLE I,PHOOL BAGH,PHOOL BAGH,INC-2,F-5 PATKAPUR,51331430008M10,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329476,0.06,PHOOL BAGH,Active
209,KESCO,KESCO,CIRCLE I,PHOOL BAGH,PHOOL BAGH,INC-1,LIC BUILDING,51331430008M17,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329475,0.06,PHOOL BAGH,Active
210,KESCO,KESCO,CIRCLE IV,KALYANPUR,IIPR,INC-1,BEEJ BHANDAR,51334120084I30,11,MIXED ABOVE 50%,DISTRICT HQ,IPDS,SECURE,X0692145,0.04,KALYANPUR,Active
211,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,MUIR MILL,INC-3,NAVEEN MARKET,51331220005D26,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X1329939,0.06,ELECTRICITY HOUSE,Active
212,KESCO,KESCO,CIRCLE III,DAHELI SUJANPUR,KOYLA NAGAR,INC-2,KOYLA NAGAR,51333110075C22,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271156,1,DAHELI SUJANPUR,Active
213,KESCO,KESCO,CIRCLE III,NAUBASTA,K BLOCK,INC-2,SEWA ASHRAM FEEDER,51333520070J28,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271193,1,NAUBASTA,Active
214,KESCO,KESCO,CIRCLE III,NAUBASTA,NAUBASTA,INC-1,BASANT VIHAR -2,51333510067K34,11,OTHER,DISTRICT HQ,IPDS,LNT,17076582,1,NAUBASTA,Active
215,KESCO,KESCO,CIRCLE III,HARRIS GANJ,AHIRWA,INC-2,DEVIGANJ FEEDER,51333220105G55,11,OTHER,DISTRICT HQ,IPDS,SECURE,XB455718,1,HARRIS GANJ,Active
216,KESCO,KESCO,CIRCLE III,HARRIS GANJ,HARISH GANJ,INC-1,FAITHFUL GANJ,51333210057G12,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC461208,2,HARRIS GANJ,Active
217,KESCO,KESCO,CIRCLE III,JAJMAU,CHABILEPURWA,INC-2,HAL MANAS VIHAR,51333310059H43,11,OTHER,DISTRICT HQ,IPDS,SECURE,HRT95702,2,JAJMAU,Active
218,KESCO,KESCO,CIRCLE II,KIDWAI NAGAR,BABUPURWA,INC-2,MUNSIPURWA,51333410063J26,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,8908479,0.04,KIDWAI NAGAR,Active
219,KESCO,KESCO,CIRCLE II,PARAG DAIRY,PARAG DAIRY,INC-2,KDA MARKET,51332610046T47,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,LNT,17087337,1,PARAG DAIRY,Active
220,KESCO,KESCO,CIRCLE II,GOVIND NAGAR,DABAULI,INC-1,NORTH FEEDER,51332310045U27,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271113,1,GOVIND NAGAR,Active
221,KESCO,KESCO,CIRCLE II,DADA NAGAR,ISPAT NAGAR,INC-2,MTC,51332120039B47,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X0271132,1,DADA NAGAR,Active
222,KESCO,KESCO,CIRCLE II,DADA NAGAR,UDYOG KUNJ,INC-2,IIA BHAWAN,51332110037B41,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X0362207,0.08,DADA NAGAR,Active
223,KESCO,KESCO,CIRCLE II,GUMTI,DARSHANPURWA,INCOMING-II (G-9),GUMTI PLAZA,51332220042F29,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271116,1,GUMTI,Active
224,KESCO,KESCO,CIRCLE II,GUMTI,DARSHANPURWA,INCOMING-II (G-9),BAMBA ROAD,51332220044F31,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271129,1,GUMTI,Active
225,KESCO,KESCO,CIRCLE I,ALOO MANDI,DEPUTY KA PADAO,INC-1,GURUVRAT ULLAH PARK,51331120097A27,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0362089,0.06,ALOO MANDI,Active
226,KESCO,KESCO,CIRCLE I,PHOOL BAGH,RBI,INC-2,RBI OFFICE FEEDER,51331430013M20,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X2145601,0.06,PHOOL BAGH,Active
227,KESCO,KESCO,CIRCLE I,PHOOL BAGH,SARSIAYA GHAT,INC-2,OEF COLONY,51331430011M32,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,UMV88102,1.5,PHOOL BAGH,Active
228,KESCO,KESCO,CIRCLE I,PHOOL BAGH,DAL MANDI,INC-2,NAYA GANJ,51331410015M57,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455728,1,PHOOL BAGH,Active
229,KESCO,KESCO,CIRCLE IV,KALYANPUR,BARA SIROHI,INC-1,NEW BARA SIROHI,51334110101I40,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XC461198,1,KALYANPUR,Active
230,KESCO,KESCO,CIRCLE IV,KALYANPUR,KESHAVPURAM,INC-3,MASWANPUR,51334120085I12,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XC408466,1,KALYANPUR,Active
231,KESCO,KESCO,CIRCLE I,NAWABGANJ,B.S.PARK,INC-2,ALL INDIA,51331320024L63,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,50010444,0.06,NAWABGANJ,Active
232,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,MALL ROAD,INC-1,RIZVI ROAD,51331210003D16,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455642,1,ELECTRICITY HOUSE,Active
233,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,MALL ROAD,INC-2,PARED,51331210003D34,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455706,2,ELECTRICITY HOUSE,Active
234,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,RPH OLD GWAL TOLI,INC-3,LAL IMLI,51331230001D30,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455731,1.5,ELECTRICITY HOUSE,Active
235,KESCO,KESCO,CIRCLE I,ELECTRICITY HOUSE,RPH OLD GWAL TOLI,INC-1,MAQBARA,51331230001D25,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455736,1.5,ELECTRICITY HOUSE,Active
236,KESCO,KESCO,CIRCLE III,DAHELI SUJANPUR,HIGHWAY CITY,INC-2,KASHI RAM COLONY,51333110074C33,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271236,1,DAHELI SUJANPUR,Active
237,KESCO,KESCO,CIRCLE III,DAHELI SUJANPUR,KOYLA NAGAR,INC-2,SANIGWA,51333110075C21,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0271209,1,DAHELI SUJANPUR,Active
238,KESCO,KESCO,CIRCLE III,NAUBASTA,PASHUPATI NAGAR,INC-2,YASHODA NAGAR,51333520069K36,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC0461194,2,NAUBASTA,Active
239,KESCO,KESCO,CIRCLE III,HARRIS GANJ,ROOMA HAL,INC-1,CNG,51333220055G25,11,OTHER,DISTRICT HQ,IPDS,SECURE,XB455670,2,HARRIS GANJ,Active
240,KESCO,KESCO,CIRCLE III,HARRIS GANJ,RING ROAD,INC-3,LALBANGLA MARKET,51333220056G17,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC461202,1,HARRIS GANJ,Active
241,KESCO,KESCO,CIRCLE III,HARRIS GANJ,HARISH GANJ,INC-1,MEERPUR MUNSIPURWA,51333210057G11,11,OTHER,DISTRICT HQ,IPDS,SECURE,XC461192,1,HARRIS GANJ,Active
242,KESCO,KESCO,CIRCLE III,JAJMAU,POKHARPUR,INC-1,KDA BAZAR,51333320062H34,11,OTHER,DISTRICT HQ,IPDS,SECURE,X0361947,1,JAJMAU,Active
243,KESCO,KESCO,CIRCLE II,KIDWAI NAGAR,BABUPURWA,INC-1,BEGAM PURWA,51333410063J23,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,XB455722,1,KIDWAI NAGAR,Active
244,KESCO,KESCO,CIRCLE II,WORLD BANK BARRA,GUJAINI,INC-2,VAISHNAVI VIHAR,51332520053Q25,11,MIXED ABOVE 25%,DISTRICT HQ,IPDS,SECURE,X0271184,1,WORLD BANK BARRA,Active
245,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-3,GOLD STAR,51332110036B25,11,INDEPENDENT,DISTRICT HQ,IPDS,SECURE,X2249851,1,DADA NAGAR,Active
246,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-2,NAURYA KHERA,51332110036B37,11,MIXED ABOVE 50%,DISTRICT HQ,IPDS,SECURE,X2249895,1,DADA NAGAR,Active
247,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-2,HYUNDAI,51332110036B27,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X2249883,1,DADA NAGAR,Active
248,KESCO,KESCO,CIRCLE II,DADA NAGAR,POLYMAR,INC-1,SECTOR-C,51332110036B38,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,X2249847,1,DADA NAGAR,Active
249,KESCO,KESCO,CIRCLE II,DADA NAGAR,UDYOG KUNJ,INC-1,EAST,51332110037B24,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,IPDS,SECURE,UMV87976,1,DADA NAGAR,Active
