S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3208,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD CHIRAIGAON,SINDHORA_414333,INC-2,MARAUI PTW_41433321011KRM,41433321011KRM,11,AGRICULTURE,OTHERS,RURAL,SECURE,UMV89910,1,EDD CHIRAIGAON,Active
3209,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD SAIDPUR,JHOTANA_416443,INC-1,JHOTANA_41644420350JHO,41644420350JHO,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,X2219269,1,EDD SAIDPUR,Active
3210,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD SAIDPUR,PARSANI_416443,INC-1,PARSANI_41644410339PRS,41644410339PRS,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UPP58720,1,EDD SAIDPUR,Active
3211,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD SAIDPUR,NANDGANJ_416443,INC-2,SUGAR MILL_41644420342SUG,41644420342SUG,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X2317485,1,EDD SAIDPUR,Active
3212,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD SAIDPUR,KHANPUR_416443,INC-2,NURRUDDINPUR PTW_41644410336NAG,41644410336NAG,11,AGRICULTURE,OTHERS,RURAL,LNT,16087413,1,EDD SAIDPUR,Active
3213,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD SAIDPUR,KHANPUR_416443,INC-1,NEWADA_41644410336NEW,41644410336NEW,11,MIXED ABOVE 50%,OTHERS,RURAL,GENUS,897612,0.04,EDD SAIDPUR,Active
3214,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD II GHAZIPUR,MOHAMDABAD TAHSIL_40174,INC-2,SAHNINDA_41644120174SAH,41644120174SAH,11,MIXED ABOVE 50%,OTHERS,URBAN,SECURE,Upp42398,1,EDD II GHAZIPUR,Active
3215,POORVANCHAL,MIRZAPUR,EDC MIRZAPUR,EDD I MIRZAPUR,LALGANJ_466813,INC-2,LAHANGPUR_46681311065LAH,46681311065LAH,11,OTHER,TEHSIL HQ,RURAL,L AND T,XC422604,1,EDD I MIRZAPUR,Active
3216,POORVANCHAL,MIRZAPUR,EDC MIRZAPUR,EDD II MIRZAPUR,SAKHOURA_40112,INC-2,DM AWAS_46681130112DMW,46681130112DMW,11,OTHER,DISTRICT HQ,DISTRICT HQ,SECURE,X2245798,30,EDD II MIRZAPUR,Active
3217,POORVANCHAL,MIRZAPUR,EDC MIRZAPUR,EDD II MIRZAPUR,SAKHOURA_40112,INC-2,BIHARI_46681130112BHR,46681130112BHR,11,OTHER,DISTRICT HQ,DISTRICT HQ,SECURE,X2245700,30,EDD II MIRZAPUR,Active
